gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4853566366			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004253	YUC-CC-255-11-006249		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	3				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-312-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.34303	-86.79202									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-12T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.353Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.353Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566365			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004131	YUC-CC-255-11-006130		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	3				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Champoton-06-2019-113-crustáceos	2019-06-21	11:00	172	172	2019	6	21	2019-06-21	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Campeche	NORTH_AMERICA	Golfo de México			MX	Campeche	Champotón		Heroica Ciudad de Champotón				0					19.43623	-90.71149									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-09-05T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1992				urn:lsid:marinespecies.org:taxname:258420							Excirolana mayana (Ives, 1891)								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			mayana			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.348Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212919	2212919	1	54	229	643	5347	2212907		2212919	Excirolana mayana	Excirolana mayana (Ives, 1891)	Excirolana mayana		EML	2025-07-31T12:20:35.348Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.6_2	Champotón			
4853566364			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004252	YUC-CC-255-11-006248		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-311-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.34303	-86.79202									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-09T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2014				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.348Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.348Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566363			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004130	YUC-CC-255-11-006129		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Champoton-06-2019-112-crustáceos	2019-06-21	11:00	172	172	2019	6	21	2019-06-21	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Campeche	NORTH_AMERICA	Golfo de México			MX	Campeche	Champotón		Heroica Ciudad de Champotón				0					19.43623	-90.71149									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-09-02T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1991				urn:lsid:marinespecies.org:taxname:258420							Excirolana mayana (Ives, 1891)								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			mayana			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.348Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212919	2212919	1	54	229	643	5347	2212907		2212919	Excirolana mayana	Excirolana mayana (Ives, 1891)	Excirolana mayana		EML	2025-07-31T12:20:35.348Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.6_2	Champotón			
4853566362			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004251	YUC-CC-255-11-006247		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-311-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.34303	-86.79202									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-09T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.348Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.348Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566361			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004250	YUC-CC-255-11-006246		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	47				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-311-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.34303	-86.79202									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-09T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:257597							Tylos marcuzzii Giordani Soika, 1954								Animalia	Arthropoda	Malacostraca	Isopoda		Tylidae				Tylos	Tylos			marcuzzii			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2205090	2205090	1	54	229	643	2037	1677544		2205090	Tylos marcuzzii	Tylos marcuzzii Giordani Soika, 1954	Tylos marcuzzii		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566360			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004249	YUC-CC-255-11-006245		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-216-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.3426	-86.79211									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-09T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2014				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566359			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004128	YUC-CC-255-11-006312		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Arcas-04-2019-313-crustaceos	2019-06-29	9:00	180	180	2019	6	29	2019-06-29	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México	NORTH_AMERICA	Golfo de México	Cayo Arcas		MX				Cayo Arcas				0					20.20172	-91.96332									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-12-14T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258420							Excirolana mayana (Ives, 1891)								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			mayana			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212919	2212919	1	54	229	643	5347	2212907		2212919	Excirolana mayana	Excirolana mayana (Ives, 1891)	Excirolana mayana		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566358			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004248	YUC-CC-255-11-006244		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	5				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-216-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.3426	-86.79211									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-09T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:257597							Tylos marcuzzii Giordani Soika, 1954								Animalia	Arthropoda	Malacostraca	Isopoda		Tylidae				Tylos	Tylos			marcuzzii			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2205090	2205090	1	54	229	643	2037	1677544		2205090	Tylos marcuzzii	Tylos marcuzzii Giordani Soika, 1954	Tylos marcuzzii		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566357			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004127	YUC-CC-255-11-006311		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Arcas-04-2019-213-crustaceos	2019-06-28	9:00	179	179	2019	6	28	2019-06-28	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México	NORTH_AMERICA	Golfo de México	Cayo Arcas		MX				Cayo Arcas				0					20.20355	-91.96103									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-12-14T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258420							Excirolana mayana (Ives, 1891)								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			mayana			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212919	2212919	1	54	229	643	5347	2212907		2212919	Excirolana mayana	Excirolana mayana (Ives, 1891)	Excirolana mayana		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566356			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004247	YUC-CC-255-11-006243		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-216-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.3426	-86.79211									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-09T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566355			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004126	YUC-CC-255-11-006310		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	5				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Arcas-04-2019-212-crustaceos	2019-06-28	9:00	179	179	2019	6	28	2019-06-28	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México	NORTH_AMERICA	Golfo de México	Cayo Arcas		MX				Cayo Arcas				0					20.20355	-91.96103									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-12-14T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258420							Excirolana mayana (Ives, 1891)								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			mayana			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212919	2212919	1	54	229	643	5347	2212907		2212919	Excirolana mayana	Excirolana mayana (Ives, 1891)	Excirolana mayana		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566354			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004246	YUC-CC-255-11-006241		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-215-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.3426	-86.79211									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-09-22T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:257597							Tylos marcuzzii Giordani Soika, 1954								Animalia	Arthropoda	Malacostraca	Isopoda		Tylidae				Tylos	Tylos			marcuzzii			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2205090	2205090	1	54	229	643	2037	1677544		2205090	Tylos marcuzzii	Tylos marcuzzii Giordani Soika, 1954	Tylos marcuzzii		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566353			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004125	YUC-CC-255-11-006309		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	5				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Arcas-04-2019-211-crustaceos	2019-06-28	9:00	179	179	2019	6	28	2019-06-28	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México	NORTH_AMERICA	Golfo de México	Cayo Arcas		MX				Cayo Arcas				0					20.20355	-91.96103									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-12-14T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258420							Excirolana mayana (Ives, 1891)								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			mayana			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.347Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212919	2212919	1	54	229	643	5347	2212907		2212919	Excirolana mayana	Excirolana mayana (Ives, 1891)	Excirolana mayana		EML	2025-07-31T12:20:35.347Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
